,Datetime,Open,High,Low,Close,Stock Splits,Dividends,Volume
0,2020-09-15 09:30:00,3131.86,3139.0,3131.0,3131.86,0,0,163358
1,2020-09-15 09:31:00,3131.19,3137.07,3131.0,3134.64,0,0,23621
2,2020-09-15 09:32:00,3133.82,3138.67,3133.77,3136.47,0,0,19712
3,2020-09-15 09:33:00,3136.27,3139.07,3134.41,3138.41,0,0,22493
4,2020-09-15 09:34:00,3137.5,3139.18,3133.0,3133.24,0,0,19569
5,2020-09-15 09:35:00,3133.13,3135.7,3128.0,3128.03,0,0,27018
6,2020-09-15 09:36:00,3128.66,3138.88,3128.66,3137.6,0,0,32671
7,2020-09-15 09:37:00,3137.57,3143.32,3137.54,3141.87,0,0,32192
8,2020-09-15 09:38:00,3144.37,3147.59,3141.46,3142.68,0,0,31333
9,2020-09-15 09:39:00,3144.07,3149.46,3142.97,3148.63,0,0,20629
10,2020-09-15 09:40:00,3148.94,3149.55,3145.0,3148.38,0,0,28841
11,2020-09-15 09:41:00,3147.5,3153.91,3147.5,3151.17,0,0,27544
12,2020-09-15 09:42:00,3149.62,3150.55,3142.13,3143.39,0,0,16475
13,2020-09-15 09:43:00,3144.52,3156.74,3143.92,3155.82,0,0,25016
14,2020-09-15 09:44:00,3153.0,3156.54,3149.44,3149.44,0,0,27688
15,2020-09-15 09:45:00,3150.66,3152.99,3146.08,3146.4,0,0,18691
16,2020-09-15 09:46:00,3146.92,3153.0,3146.92,3151.02,0,0,13600
17,2020-09-15 09:47:00,3151.02,3155.55,3150.88,3153.77,0,0,16033
18,2020-09-15 09:48:00,3154.29,3156.29,3151.1,3152.0,0,0,14970
19,2020-09-15 09:49:00,3153.36,3156.0,3152.11,3155.49,0,0,12692
20,2020-09-15 09:50:00,3156.88,3160.5,3152.42,3152.42,0,0,24538
21,2020-09-15 09:51:00,3153.17,3153.37,3148.89,3151.38,0,0,11251
22,2020-09-15 09:52:00,3151.43,3154.8,3150.96,3153.13,0,0,11294
23,2020-09-15 09:53:00,3156.81,3158.3,3153.56,3156.18,0,0,10618
24,2020-09-15 09:54:00,3157.05,3162.0,3157.01,3160.62,0,0,16846
25,2020-09-15 09:55:00,3161.28,3162.78,3159.16,3161.32,0,0,14044
26,2020-09-15 09:56:00,3161.58,3162.47,3157.7,3161.2,0,0,22674
